jobID,Degree,Experience,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,Skill11,Skill12,Skill13,Skill14,Skill15,Skill16,Skill17,Skill18,Skill19,Skill20,Skill21,Skill22,Skill23,Skill24,Skill25,Skill26,Skill27,Skill28,Skill29
3917564990,,10.0,networking,security,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905169768,,,python,javascript,azure,communication,cloud security,security,snowflake,,,,,,,,,,,,,,,,,,,,,,
3951511355,,,written communication,communication,presentation,interpersonal skills,,,,,,,,,,,,,,,,,,,,,,,,,
3945837513,,,team player,salesforce,communication,mentoring,,,,,,,,,,,,,,,,,,,,,,,,,
3945834896,,,team player,salesforce,communication,mentoring,,,,,,,,,,,,,,,,,,,,,,,,,
3945594685,,,html,javascript,analytical,django,problem solving,rails,css,,,,,,,,,,,,,,,,,,,,,,
3845359495,,,gcp,aws,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886522182,,,azure,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808407728,undergraduate,5.0,communication,collaboration,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808409425,undergraduate,5.0,communication,collaboration,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938444466,,,salesforce,communication,analytical,problem solving,security,written communication,,,,,,,,,,,,,,,,,,,,,,,
3943041290,,,leadership,resilient,innovative,,,,,,,,,,,,,,,,,,,,,,,,,,
3932037349,,,leadership,communication,collaborative,,,,,,,,,,,,,,,,,,,,,,,,,,
3940367347,,3.0,communication,security,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936934181,,,owasp,postgresql,ruby,communication,rails,aws,,,,,,,,,,,,,,,,,,,,,,,
3888464221,,2.0,networking,azure,gcp,security,aws,,,,,,,,,,,,,,,,,,,,,,,,
3888469111,,3.0,networking,ci/cd,communication,terraform,ansible,aws,devops,presentation,verbal communication,,,,,,,,,,,,,,,,,,,,
3929257079,undergraduate,,devops,salesforce,azure,communication,aws,time management,,,,,,,,,,,,,,,,,,,,,,,
3940329989,,,azure,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926324556,,10.0,python,aws,snowflake,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3951768491,,,azure,communication,analytical,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3952648008,,,python,data factory,json,spark,presto,hive,delta lake,azure,sql,,,,,,,,,,,,,,,,,,,,
3913917279,undergraduate,5.0,leadership,ci/cd,communication,terraform,negotiation,aws,devops,azure,threat modeling,,,,,,,,,,,,,,,,,,,,
3937755108,,,devops,azure,docker,communication,kubernetes,written communication,,,,,,,,,,,,,,,,,,,,,,,
3945990959,,10.0,devops,salesforce,azure,communication,gcp,security,aws,,,,,,,,,,,,,,,,,,,,,,
3931504463,,,python,redshift,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3934918721,,,python,leadership,communication,innovative,redshift,aws,tableau,collaboration,oracle,azure,mysql,interpersonal skills,bigquery,databricks,sql,,,,,,,,,,,,,,
3945930662,,,mentoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943887696,,,azure,problem solving,presentation,gcp,sql,,,,,,,,,,,,,,,,,,,,,,,,
3932479616,,5.0,leadership,react,postgresql,vue,gcp,aws,php,node.js,ruby,mongodb,css,python,angular,communication,written communication,azure,mysql,html,,,,,,,,,,,
3905691994,,,proactive,rust,debugging,communication,security,,,,,,,,,,,,,,,,,,,,,,,,
3952443066,,3.0,python,networking,java,linux,unix,node.js,ruby,operating systems,,,,,,,,,,,,,,,,,,,,,
3944586466,undergraduate,10.0,leadership,virtualization,security,,,,,,,,,,,,,,,,,,,,,,,,,,
3909704876,undergraduate,6.0,python,collaboration,analytical,communication,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,,
3922485029,,10.0,python,ci/cd,pyspark,big data,redshift,aws,dynamodb,sql,,,,,,,,,,,,,,,,,,,,,
3818340684,,,azure,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928851617,,,leadership,analytical,cloud security,communication,security,,,,,,,,,,,,,,,,,,,,,,,,
3922437303,,10.0,networking,security,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952977047,,,analytical,presentation,innovative,security,aws,,,,,,,,,,,,,,,,,,,,,,,,
3921563389,,,python,dynamodb,bash,aws,,,,,,,,,,,,,,,,,,,,,,,,,
3833863999,undergraduate,5.0,python,data structures,security,collaboration,oracle,analytical,sql,,,,,,,,,,,,,,,,,,,,,,
3936160297,,,docker,kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873956966,,6.0,analytical,communication,presentation,self-motivated,organized,,,,,,,,,,,,,,,,,,,,,,,,
3932396878,,5.0,communication,presentation,salesforce,,,,,,,,,,,,,,,,,,,,,,,,,,
3850888818,undergraduate,7.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947135280,undergraduate,5.0,leadership,networking,docker,communication,security,linux,aws,kubernetes,php,devops,operating systems,interpersonal skills,,,,,,,,,,,,,,,,,
3922421292,,,innovative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888462907,undergraduate,10.0,ci/cd,testing,problem solving,security,soap,rest,salesforce,analytical,css,,,,,,,,,,,,,,,,,,,,
3944484392,,,devops,azure,security,aws,,,,,,,,,,,,,,,,,,,,,,,,,
3917338137,,,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883347557,undergraduate,10.0,azure,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945923137,,8.0,leadership,foundation,salesforce,communication,innovative,security,,,,,,,,,,,,,,,,,,,,,,,
3844879551,undergraduate,,azure,security,aws,sql,,,,,,,,,,,,,,,,,,,,,,,,,
3905729192,,,collaboration,salesforce,analytical,communication,innovative,,,,,,,,,,,,,,,,,,,,,,,,
3859184787,,,azure,communication,initiative,aws,written communication,,,,,,,,,,,,,,,,,,,,,,,,
3945835959,,3.0,salesforce,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941476013,,,communication,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933902224,,,analytical,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928421975,,,python,communication,java,,,,,,,,,,,,,,,,,,,,,,,,,,
3914611043,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914610334,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914610331,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914605888,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914609383,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914610332,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914608457,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914604991,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3938040379,,,analytical,problem solving,python,,,,,,,,,,,,,,,,,,,,,,,,,,
3914610333,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3951539601,,,analytical,teamwork,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938308429,,,python,testing,foundation,rust,,,,,,,,,,,,,,,,,,,,,,,,,
3914609382,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914611041,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914607508,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3914605889,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3927173108,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927172181,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927169503,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927170398,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3914610335,,3.0,python,communication,machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,
3927167542,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927167541,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927166838,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927171209,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927167543,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3928455022,,2.0,python,communication,collaboration,,,,,,,,,,,,,,,,,,,,,,,,,,
3944809433,,,proactive,javascript,css,salesforce,html,,,,,,,,,,,,,,,,,,,,,,,,
3941956344,,,java,team player,xml,docker,yaml,git,self-motivated,linux,aws,time management,analytical,operating systems,sql,python,ci/cd,communication,json,unix,mentoring,written communication,scrum,devops,version control,azure,presentation,powershell,,,
3943890055,,3.0,collaborative,salesforce,analytical,presentation,security,interpersonal skills,,,,,,,,,,,,,,,,,,,,,,,
3945024964,,,jenkins,ci/cd,gcp,security,,,,,,,,,,,,,,,,,,,,,,,,,
3916029029,,,aws,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905335613,,,aws,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903329507,,1.0,trello,jira,sql,analytical,communication,interpersonal skills,,,,,,,,,,,,,,,,,,,,,,,
3932611090,,,communication,collaboration,salesforce,,,,,,,,,,,,,,,,,,,,,,,,,,
3952729876,,3.0,react,ci/cd,team player,vue,angular,bootstrap,problem solving,communication,typescript,testing,javascript,redis,azure,verbal communication,css,sql,,,,,,,,,,,,,
3936904781,,5.0,html,react,java,jenkins,testing,testng,spring,git,linux,rest,javascript,debugging,analytical,mysql,css,sql,,,,,,,,,,,,,
3944067064,,,security,php,javascript,written communication,debugging,communication,json,sql,,,,,,,,,,,,,,,,,,,,,
3949491766,undergraduate,5.0,html,react,java,postgresql,docker,angular,typescript,kubernetes,aws,javascript,mongodb,css,,,,,,,,,,,,,,,,,
3879607789,,5.0,java,shell scripting,oracle,spring,json,unix,sql,,,,,,,,,,,,,,,,,,,,,,
3944479214,,,python,java,jenkins,angular,docker,git,json,kubernetes,rest,neo4j,,,,,,,,,,,,,,,,,,,
3915843808,,3.0,react,java,postgresql,vue,angular,jenkins,git,communication,javascript,devops,azure,node.js,oracle,mysql,sql,,,,,,,,,,,,,,
3943106358,,10.0,html,git,rest,javascript,devops,oracle,asp.net,azure,css,sql,,,,,,,,,,,,,,,,,,,
3947056906,,,python,react,ci/cd,postgresql,jira,jest,testing,docker,terraform,git,aws,scrum,pytest,confluence,,,,,,,,,,,,,,,
3947193397,undergraduate,3.0,html,golang,react,typescript,css,,,,,,,,,,,,,,,,,,,,,,,,
3934996279,,,html,python,leadership,java,redux,docker,git,gcp,security,aws,javascript,http,owasp,node.js,ruby,dns,css,sql,,,,,,,,,,,
3938760740,graduate,3.0,testing,communication,gcp,typescript,kubernetes,aws,javascript,http,azure,verbal communication,,,,,,,,,,,,,,,,,,,
3905169513,,,communication,java,typescript,selenium,,,,,,,,,,,,,,,,,,,,,,,,,
3948574297,,5.0,python,react,empathy,django,typescript,aws,,,,,,,,,,,,,,,,,,,,,,,
3920559991,undergraduate,5.0,react,jenkins,docker,git,communication,angular,kubernetes,aws,oop,typescript,devops,version control,azure,mongodb,,,,,,,,,,,,,,,
3952971446,,4.0,python,rest,javascript,communication,oop,sql,,,,,,,,,,,,,,,,,,,,,,,
3916593986,,,python,react,team player,mysql,big data,aws,,,,,,,,,,,,,,,,,,,,,,,
3942446573,,2.0,html,javascript,react,express,mongodb,public speaking,mentoring,css,,,,,,,,,,,,,,,,,,,,,
3785121726,,,time management,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944246414,,2.0,teamwork,react,java,ci/cd,spring,mongodb,communication,aws,next.js,rest,analytical,mysql,,,,,,,,,,,,,,,,,
3840144646,,4.0,teamwork,react,java,vue,spring,angular,mongodb,git,communication,javascript,version control,mysql,,,,,,,,,,,,,,,,,
3951148286,,,javascript,es6,aws,,,,,,,,,,,,,,,,,,,,,,,,,,
3894568655,undergraduate,2.0,scrum,communication,verbal communication,,,,,,,,,,,,,,,,,,,,,,,,,,
3890859305,,,testing,communication,negotiation,written communication,scrum,debugging,analytical,sql,,,,,,,,,,,,,,,,,,,,,
3909006340,,,azure,testing,devops,aws,,,,,,,,,,,,,,,,,,,,,,,,,
3888469072,undergraduate,6.0,rest,devops,java,communication,spring,security,distributed systems,written communication,,,,,,,,,,,,,,,,,,,,,
3907108944,undergraduate,6.0,javascript,react,postgresql,ruby,rails,oop,,,,,,,,,,,,,,,,,,,,,,,
3941779071,graduate,5.0,react,angular,testing,gcp,communication,kubernetes,typescript,aws,javascript,http,azure,verbal communication,,,,,,,,,,,,,,,,,
3940849815,,7.0,html,teamwork,react,javascript,redux,git,typescript,css,,,,,,,,,,,,,,,,,,,,,
3952645126,,6.0,teamwork,react,java,css,xml,ci/cd,jenkins,spring,angular,communication,javascript,version control,node.js,html,,,,,,,,,,,,,,,
3952997723,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3931632344,,,scrum,testing,innovative,,,,,,,,,,,,,,,,,,,,,,,,,,
3943524240,,7.0,html,teamwork,react,javascript,redux,git,typescript,css,,,,,,,,,,,,,,,,,,,,,
3812414181,,9.0,git,ci/cd,typescript,,,,,,,,,,,,,,,,,,,,,,,,,,
3741684091,,5.0,react,java,communication,sass,javascript,oracle,mysql,css,sql,,,,,,,,,,,,,,,,,,,,
3787340065,,4.0,leadership,scrum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945860091,,5.0,python,data factory,java,azure,spring,sql,,,,,,,,,,,,,,,,,,,,,,,
3934014938,,,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952751063,postgraduate,2.0,python,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,
3948451034,,5.0,scrum,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948680090,,3.0,python,react,java,angular,node.js,javascript,salesforce,sql,,,,,,,,,,,,,,,,,,,,,
3950780737,,5.0,java,jira,jenkins,spring,git,gcp,rest,confluence,azure,,,,,,,,,,,,,,,,,,,,
3948593860,,7.0,python,proactive,rest,postgresql,communication,json,aws,sql,,,,,,,,,,,,,,,,,,,,,
3940301169,,5.0,python,verbal communication,docker,communication,git,kubernetes,snowflake,sql,,,,,,,,,,,,,,,,,,,,,
3907407696,,5.0,azure,data factory,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3952972757,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952964226,,2.0,python,golang,java,postgresql,communication,kubernetes,aws,devops,interpersonal skills,,,,,,,,,,,,,,,,,,,,
3952957749,,,analytical,team player,hadoop,problem solving,aws,sql,,,,,,,,,,,,,,,,,,,,,,,
3943103672,,4.0,communication,linux,debugging,,,,,,,,,,,,,,,,,,,,,,,,,,
3952751142,,2.0,python,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,
3953221527,,,analytical,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953496181,,5.0,python,groovy,java,ci/cd,testng,testing,distributed systems,robot framework,selenium,mongodb,virtualization,sql,,,,,,,,,,,,,,,,,
3952752244,postgraduate,8.0,python,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,
3922441660,,3.0,python,azure,unix,snowflake,,,,,,,,,,,,,,,,,,,,,,,,,
3951968131,,,python,matlab,git,,,,,,,,,,,,,,,,,,,,,,,,,,
3952097294,,7.0,python,proactive,team player,pyspark,databricks,aws,sql,,,,,,,,,,,,,,,,,,,,,,
3938838048,,6.0,python,leadership,java,django,communication,scala,kotlin,,,,,,,,,,,,,,,,,,,,,,
3952750362,,2.0,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,,
3935340629,,,communication,network security,initiative,security,self-motivated,http,tcp/ip,dns,bash,,,,,,,,,,,,,,,,,,,,
3947587992,,3.0,python,networking,linux,communication,,,,,,,,,,,,,,,,,,,,,,,,,
3942349910,,2.0,networking,analytical,communication,written communication,time management,smtp,azure,dns,interpersonal skills,,,,,,,,,,,,,,,,,,,,
3952239191,,,networking,penetration testing,testing,communication,security,ids/ips,siem,threat modeling,analytical,vulnerability scanning,operating systems,,,,,,,,,,,,,,,,,,
3916947301,,,proactive,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952455282,,7.0,firewall,networking,communication,ids/ips,security,aws,critical thinking,azure,,,,,,,,,,,,,,,,,,,,,
3945933461,,2.0,python,data structures,networking,java,network security,self-motivated,security,ids/ips,gcp,aws,algorithms,javascript,azure,,,,,,,,,,,,,,,,
3951500208,,5.0,communication,testing,written communication,,,,,,,,,,,,,,,,,,,,,,,,,,
3952752047,,8.0,python,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,
3877430028,postgraduate,5.0,matlab,communication,leadership,,,,,,,,,,,,,,,,,,,,,,,,,,
3953024937,,3.0,communication,written communication,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951915826,,,python,networking,testing,communication,linux,proactive,debugging,analytical,dns,,,,,,,,,,,,,,,,,,,,
3892884096,,5.0,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951916342,,,python,networking,testing,communication,linux,proactive,debugging,analytical,dns,,,,,,,,,,,,,,,,,,,,
3576736210,,,algorithms,communication,matlab,python,,,,,,,,,,,,,,,,,,,,,,,,,
3951915827,,,python,networking,testing,communication,linux,proactive,debugging,analytical,dns,,,,,,,,,,,,,,,,,,,,
3951918228,,,python,networking,testing,communication,linux,proactive,debugging,analytical,dns,,,,,,,,,,,,,,,,,,,,
3953035091,,7.0,networking,virtualization,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951002221,,4.0,leadership,time management,analytical,communication,mentoring,written communication,,,,,,,,,,,,,,,,,,,,,,,
3905695540,,,proactive,rust,debugging,communication,security,,,,,,,,,,,,,,,,,,,,,,,,
3938987921,,1.0,collaboration,team player,debugging,communication,git,problem solving,,,,,,,,,,,,,,,,,,,,,,,
3849663206,,10.0,python,matlab,ci/cd,team player,communication,jenkins,testing,,,,,,,,,,,,,,,,,,,,,,
3915924002,,,teamwork,jira,communication,git,linux,confluence,proactive,version control,debugging,analytical,shell scripting,operating systems,,,,,,,,,,,,,,,,,
3944673120,,,python,java,adaptable,analytical,communication,sql,,,,,,,,,,,,,,,,,,,,,,,
3933100823,,,python,ci/cd,docker,jenkins,communication,terraform,gcp,kubernetes,aws,security,devops,collaboration,azure,powershell,bash,,,,,,,,,,,,,,
3945445348,,,python,react,ci/cd,jira,git,terraform,aws,rest,confluence,dynamodb,,,,,,,,,,,,,,,,,,,
3952650930,,,python,networking,java,jira,testing,perl,,,,,,,,,,,,,,,,,,,,,,,
3952748633,,8.0,networking,linux,problem solving,distributed systems,unix,,,,,,,,,,,,,,,,,,,,,,,,
3953824170,,,ruby,collaborative,rails,,,,,,,,,,,,,,,,,,,,,,,,,,
3946688222,,,communication,initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951754524,,5.0,communication,testing,interpersonal skills,,,,,,,,,,,,,,,,,,,,,,,,,,
3934844035,,4.0,java,xml,security,html,sql,,,,,,,,,,,,,,,,,,,,,,,,
3953269054,,,python,networking,java,jira,testing,perl,,,,,,,,,,,,,,,,,,,,,,,
3836752505,,,ci/cd,debugging,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952797701,,2.0,python,jenkins,communication,git,linux,unix,scrum,spark,hive,devops,oracle,version control,hadoop,presentation,sql,,,,,,,,,,,,,,
3952798225,,3.0,python,java,jira,jenkins,communication,big data,unix,linux,scrum,spark,hive,devops,confluence,hadoop,presentation,shell scripting,,,,,,,,,,,,,
3891268676,,5.0,spark,azure,databricks,snowflake,gcp,security,aws,,,,,,,,,,,,,,,,,,,,,,
3820773139,,,python,css,redshift,json,aws,spark,hive,javascript,html,,,,,,,,,,,,,,,,,,,,
3951900910,,3.0,critical thinking,analytical,communication,verbal communication,time management,,,,,,,,,,,,,,,,,,,,,,,,
3939832704,,3.0,python,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831188130,,,java,css,gcp,aws,scrum,collaborative,javascript,azure,html,sql,,,,,,,,,,,,,,,,,,,
3952961419,,,webpack,react,postgresql,docker,rails,jquery,redis,ruby,css,,,,,,,,,,,,,,,,,,,,
3953923107,,,teamwork,react,postgresql,vue,angular,communication,javascript,node.js,azure,,,,,,,,,,,,,,,,,,,,
3953851921,undergraduate,5.0,react,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938443813,,,azure,security,asp.net,,,,,,,,,,,,,,,,,,,,,,,,,,
3951093439,,5.0,java,docker,git,kubernetes,aws,collaborative,http,collaboration,analytical,interpersonal skills,ci/cd,rust,communication,terraform,negotiation,devops,version control,swift,azure,,,,,,,,,,
3953493409,,5.0,networking,collaboration,azure,communication,gcp,security,aws,,,,,,,,,,,,,,,,,,,,,,
3918710222,,6.0,analytical,communication,presentation,self-motivated,organized,,,,,,,,,,,,,,,,,,,,,,,,
3821029703,,,proactive,leadership,scrum,angular,communication,linux,,,,,,,,,,,,,,,,,,,,,,,
3911843913,,3.0,python,java,problem solving,terraform,linux,aws,critical thinking,chef,analytical,virtualization,bash,,,,,,,,,,,,,,,,,,
3940624089,,,python,communication,mentoring,aws,written communication,devops,azure,analytical,presentation,interpersonal skills,,,,,,,,,,,,,,,,,,,
3891661096,undergraduate,,leadership,team player,cloud security,self-motivated,initiative,security,aws,,,,,,,,,,,,,,,,,,,,,,
3929483475,,2.0,security,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953020416,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953023293,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952021905,undergraduate,2.0,python,golang,java,distributed systems,machine learning,bash,,,,,,,,,,,,,,,,,,,,,,,
3953017683,,1.0,java,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953018766,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948625008,,5.0,self-motivated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933219736,undergraduate,5.0,python,communication,rest,bash,,,,,,,,,,,,,,,,,,,,,,,,,
3930918523,,5.0,collaborative,machine learning,communication,,,,,,,,,,,,,,,,,,,,,,,,,,
3944464616,,,python,golang,networking,ci/cd,java,foundation,rust,docker,git,unix,aws,kubernetes,bash,,,,,,,,,,,,,,,,
3944495466,undergraduate,3.0,python,algorithms,javascript,java,machine learning,,,,,,,,,,,,,,,,,,,,,,,,
3803638029,,,python,golang,networking,ci/cd,java,foundation,rust,docker,git,unix,aws,kubernetes,bash,,,,,,,,,,,,,,,,
3944518645,,5.0,spark,tensorflow,testing,bigquery,machine learning,pytorch,,,,,,,,,,,,,,,,,,,,,,,
3953023034,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936928256,,,testing,big data,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928580257,undergraduate,4.0,react,java,spring,git,typescript,aws,critical thinking,javascript,analytical,kotlin,css,sql,python,interpersonal skills,ci/cd,angular,communication,devops,shell scripting,dynamodb,html,,,,,,,,
3892999565,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908434249,,,communication,collaboration,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953014905,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910855964,,,communication,initiative,jira,,,,,,,,,,,,,,,,,,,,,,,,,,
3903911153,,,ci/cd,version control,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838944676,,,algorithms,team player,debugging,,,,,,,,,,,,,,,,,,,,,,,,,,
3916016280,postgraduate,,python,azure,sql,,,,,,,,,,,,,,,,,,,,,,,,,,
3919468155,undergraduate,5.0,foundation,debugging,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927870133,,8.0,testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934922858,,3.0,python,mysql,react,redis,communication,typescript,graphql,,,,,,,,,,,,,,,,,,,,,,
3913139472,,8.0,html,leadership,javascript,devops,security,typescript,css,,,,,,,,,,,,,,,,,,,,,,
3934844245,,,testing,kubernetes,angular,,,,,,,,,,,,,,,,,,,,,,,,,,
3927169502,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927172182,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927173106,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3927166840,,4.0,python,spark,algorithms,analytical,problem solving,machine learning,sql,,,,,,,,,,,,,,,,,,,,,,
3953926716,,4.0,python,rest,javascript,communication,oop,sql,,,,,,,,,,,,,,,,,,,,,,,
3953021023,,1.0,java,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953022025,,1.0,java,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953014987,,1.0,java,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873595954,,5.0,python,algorithms,data structures,javascript,java,typescript,,,,,,,,,,,,,,,,,,,,,,,
3953017658,,1.0,java,sql,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953020166,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953021058,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944137429,,5.0,data structures,react,java,ci/cd,jira,foundation,jenkins,communication,git,creative,written communication,algorithms,collaborative,javascript,devops,node.js,sql,,,,,,,,,,,,
3953023247,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953020121,,,devops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953001454,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3921186702,,,javascript,typescript,postgresql,salesforce,hubspot,,,,,,,,,,,,,,,,,,,,,,,,
3952999716,,8.0,react,postgresql,distributed systems,gcp,redshift,typescript,aws,graphql,rest,javascript,hive,redis,azure,salesforce,mongodb,sql,ci/cd,cassandra,hadoop,adaptability,,,,,,,,,
3839530987,,5.0,algorithms,data structures,organized,scrum,,,,,,,,,,,,,,,,,,,,,,,,,
3933341311,,,ci/cd,jira,testing,scrum,rest,devops,asp.net,azure,mongodb,sql,,,,,,,,,,,,,,,,,,,
3941341543,,5.0,java,redux,css,spring,angular,initiative,communication,typescript,mentoring,rest,javascript,devops,azure,oracle,perl,html,sql,,,,,,,,,,,,
3945007788,undergraduate,,rest,encryption,docker,angular,security,sql,,,,,,,,,,,,,,,,,,,,,,,
3818817007,,8.0,java,jira,problem solving,angular,spring,git,db2,linux,communication,security,devops,presentation,sql,,,,,,,,,,,,,,,,
3797301934,,5.0,react,java,communication,sass,javascript,oracle,mysql,css,sql,,,,,,,,,,,,,,,,,,,,
3777343969,,5.0,algorithms,data structures,organized,scrum,,,,,,,,,,,,,,,,,,,,,,,,,
3956746072,,2.0,python,spark,hadoop,scala,aws,sql,,,,,,,,,,,,,,,,,,,,,,,
3956368367,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
